layer_id,batch,tiles,status,cycles,energy_pj,mac_pj,buffer_pj,bus_pj,ubuf_pj,K,B,H,W
0,16,9,ok,566048,976354738.73280001,35212713.983999997,915307466.11199999,0,25834558.636799999,1,1,3,3
0,16,10,ok,504896,967262261.05599988,34898411.519999996,906920607.48799992,0,25443242.048000004,1,2,1,5
0,16,11,ok,482944,1017407620.768,36719198.207999997,953912965.91359997,0,26775456.646400001,1,1,1,11
0,16,12,ok,417088,958815170.87999988,34594947.071999997,898862221.9776001,0,25358001.830399998,1,1,4,3
0,16,13,ok,395136,983982656.96639979,35505340.415999994,922563567.74399984,0,25913748.806400001,1,1,1,13
0,16,14,ok,351232,942069232.65279996,33988018.175999999,883259470.28479993,0,24821744.192000002,1,2,1,7
0,16,15,ok,342608,985021341.36000001,35521597.439999998,923554362.43200004,0,25945381.488000002,1,1,3,5
0,16,16,ok,307328,941877875.81439996,33988018.175999999,883048287.02719998,0,24841570.611200001,1,2,1,8
0,32,1,ok,9834496,1884052394.336,67976036.351999998,1766303997.8752,0,49772360.108800001,1,1,1,1
0,32,2,ok,4917248,1883944146.8288,67976036.351999998,1766242484.0704,0,49725626.406400003,1,1,2,1
0,32,3,ok,3336704,1917472703.0592003,69189894.143999994,1797665735.0400002,0,50617073.875200003,1,1,3,1
0,32,4,ok,2458624,1883727651.8144,67976036.351999998,1766119456.4607999,0,49632159.001600005,1,1,4,1
0,32,5,ok,2019584,1934236340.9599998,69796823.039999992,1813701731.9679999,0,50737785.952000007,1,1,1,5
0,32,6,ok,1668352,1917317056.1664,69189894.143999994,1797820229.9904003,0,50306932.032000005,1,1,1,6
0,32,7,ok,1404928,1883735011.6928,67976036.351999998,1766323664.3584001,0,49435310.9824,1,1,1,7
0,32,8,ok,1229312,1883294661.7855999,67976036.351999998,1765873401.2416,0,49445224.192000002,1,1,1,8
0,32,9,ok,1132096,1952536568.7743998,70425427.967999995,1830531242.4191999,0,51579898.387199998,1,1,3,3
0,32,10,ok,1009792,1934332401.3439999,69796823.039999992,1813748226.3039999,0,50787352.000000015,1,2,1,5
0,32,11,ok,921984,1943120552.0495999,70100287.488000005,1821593695.8911998,0,51426568.670400009,1,11,1,1
0,32,12,ok,834176,1917399796.8383999,69189894.143999994,1797612857.5488002,0,50597045.145599999,1,1,4,3
0,32,13,ok,790272,1967715556.9343998,71010680.831999987,1845006250.2143998,0,51698625.888000004,1,1,1,13
0,32,14,ok,702464,1883869496.2304001,67976036.351999998,1766388756.4288001,0,49504703.449600011,1,2,1,7
0,32,15,ok,685216,1969754501.5680001,71043194.879999995,1846969241.8559999,0,51742064.832000002,1,1,3,5
0,32,16,ok,614656,1883448358.3999999,67976036.351999998,1765947792.1791999,0,49524529.868800007,1,2,1,8
0,64,1,ok,19668992,3768085576.5952001,135952072.704,3532598696.8832002,0,99534807.008000001,1,1,1,1
0,64,2,ok,9834496,3767849869.5040002,135952072.704,3532466370.4064002,0,99431426.393600002,1,1,2,1
0,64,3,ok,6673408,3834887769.8880005,138379788.28799999,3595303573.4784007,0,101204408.1216,1,1,3,1
0,64,4,ok,4917248,3767378455.3216004,135952072.704,3532201717.4528003,0,99224665.164800003,1,1,4,1
0,64,5,ok,3995264,3827038461.8480005,138076323.84,3587832601.6960001,0,101129536.31200001,1,5,1,1
0,64,6,ok,3336704,3834518839.8720002,138379788.28799999,3595584666.7776003,0,100554384.8064,1,1,1,6
0,64,7,ok,2809856,3767335538.8480005,135952072.704,3532582236.6464,0,98801229.497600004,1,1,1,7
0,64,8,ok,2458624,3766435626.9568,135952072.704,3531672411.5455999,0,98811142.707200006,1,1,1,8
0,64,9,ok,2264192,3904900228.8575993,140850855.93599999,3660978795.0335999,0,103070577.888,1,1,3,3
0,64,10,ok,1997632,3826875619.9520006,138076323.84,3587735257.7920003,0,101064038.32000001,1,5,2,1
0,64,11,ok,1843968,3886029771.2543993,140200574.97600001,3643085104.2431998,0,102744092.03520003,1,11,1,1
0,64,12,ok,1668352,3834569048.7552004,138379788.28799999,3595114128.6912003,0,101075131.77599999,1,1,4,3
0,64,13,ok,1536640,3827192158.4623995,138076323.84,3587906992.6335998,0,101208841.9888,1,13,1,1
0,64,14,ok,1404928,3767470023.3856001,135952072.704,3532647328.7168002,0,98870621.9648,1,2,1,7
0,64,15,ok,1355536,3895328800.7129998,140541972.47999999,3651753160.3559999,0,103033667.877,1,5,1,3
0,64,16,ok,1229312,3766589323.5711999,135952072.704,3531746802.4832001,0,98890448.384000003,1,2,1,8
1,1,1,ok,28224,157693.13279999999,157693.13279999999,0,0,0,1,1,1,1
1,1,2,ok,14112,157693.13279999999,157693.13279999999,0,0,0,1,1,1,2
1,1,3,ok,9576,160509.0816,160509.0816,0,0,0,1,1,1,3
1,1,4,ok,7056,157693.13279999999,157693.13279999999,0,0,0,2,1,1,2
1,1,5,ok,5733,160157.08799999999,160157.08799999999,0,0,0,5,1,1,1
1,1,6,ok,4788,160509.0816,160509.0816,0,0,0,2,1,1,3
1,1,7,ok,4032,157693.13280000002,157693.13280000002,0,0,0,1,1,1,7
